"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"1581370";"Q4139715";"nm3584243";"0";"";"Dushan Gligorov";"0";NULL
"1583608";"Q123048859";"nm6253833";"1583608";"";"Julie Skyhigh";"1";NULL
"1583833";"Q95328395";"nm0754792";"1583833";"";"Heinrich Sabl";"0";NULL
"1585719";"Q104668443";"nm0890935";"0";"";"Caelum Vatnsdal";"0";NULL
"1595089";"Q58301843";"nm1072552";"0";"";"Nejib Ayed";"0";NULL
"1596101";"Q6394399";"nm0852711";"0";"";"Kerrie Taylor";"0";NULL
"1611614";"Q24640139";"nm2847100";"0";"";"Tiffany Hsiung";"0";NULL
"1614737";"Q138886996";"nm1505921";"1614737";"";"Murat Dzhusoyty";"0";NULL
"1628194";"Q138945544";"nm0188073";"1628194";"";"Ingrid Cristea";"0";NULL
"1631135";"Q106416212";"nm2780772";"567617";"";"Alex Disdier";"0";NULL
"1631758";"Q5097138";"nm0157305";"0";"";"Chieh Yuen";"0";NULL
"1633667";"Q183108";"nm3820256";"1633667";"";"Fabio Capello";"0";NULL
"1637217";"Q133797101";"nm1015119";"1637217";"";"Sándor Köő";"0";NULL
"1639025";"Q6630388";"nm1121920";"0";"";"Erez Ben Harosh";"0";NULL
"1644928";"Q95843625";"nm0902585";"1644928";"";"Geo von Krogh";"0";NULL
"1645749";"Q138778925";"nm1161333";"1645749";"";"Judith Elekes";"1";NULL
"1651418";"Q36883449";"nm4488325";"0";"";"Lukas Johne";"0";NULL
"1652890";"Q4740065";"nm1760436";"0";"";"Amara Asavananda";"0";NULL
"1666333";"Q138844079";"nm6409327";"1666333";"";"Kristy Snow";"1";NULL
"1669640";"Q82549694";"nm0651545";"1669640";"";"Max Osbiston";"0";NULL
"1670038";"Q2361411";"nm1484367";"0";"";"Isabelle Van Hecke";"0";NULL
"1674837";"Q1571613";"nm5157784";"1674837";"";"Patrice Quarteron";"0";NULL
"1677354";"Q63203899";"nm2833575";"1677354";"";"Roan Curtis";"0";NULL
"1682547";"Q3784914";"nm1651133";"2434538";"";"Henry Lee";"0";"2434538"
"1683582";"Q56251776";"nm1065381";"0";"";"Valentina Gómez";"0";NULL
"1684028";"Q111490610";"nm0450311";"1684028";"";"Björn Kessler";"0";NULL
"1684874";"Q5673902";"nm3844407";"0";"";"Ana María Estupiñán";"0";NULL
"1688851";"Q137768237";"nm1805591";"1688851";"";"Aša Teršová";"0";NULL
"1689733";"Q136484908";"nm5079783";"1689733";"";"George H. Xanthis";"0";NULL
"1690981";"Q138720483";"nm6466053";"1690981";"";"Mark Blaze";"1";NULL
"1693114";"Q138856754";"nm0387709";"1693114";"";"Johan Hobo";"0";NULL
"1702845";"Q29834762";"nm4624112";"1702845";"";"Nathan Scherrer";"0";NULL
"1708256";"Q85617871";"nm7403515";"0";"";"Rana Farahani";"0";NULL
"1708837";"Q138782525";"nm2802781";"0";"";"Stevie Wynne Levine";"0";NULL
"1712047";"Q112315959";"nm2641581";"0";"";"Nana Ponceleon";"0";NULL
"1713199";"Q3533714";"nm0671838";"0";"";"Kirk Pengilly";"0";NULL
"1713200";"Q5524133";"nm0066538";"0";"";"Garry Gary Beers";"0";NULL
"1728296";"Q2381353";"nm0847042";"60757";"";"Yumi Takada";"0";"60757"
"1731592";"Q100413280";"nm3289131";"0";"";"Davit Imedashvili";"0";NULL
"1740487";"Q5524291";"nm0950490";"0";"";"Garson Yu";"0";NULL
"1743199";"Q138873575";"nm2475958";"1743199";"";"Jayda Diamonde";"1";NULL
"1743215";"Q138911654";"nm4281284";"1743215";"";"Monica Beluchi";"1";NULL
"1744060";"Q111650228";"nm8176068";"1744060";"";"Neha Shetty";"0";NULL
"1746301";"Q27554518";"nm6949733";"0";"";"Robert Bengtsson";"0";NULL
"1755969";"Q95856884";"nm0270698";"0";"";"Wolfgang Feindt";"0";NULL
"1757075";"Q12347506";"nm1242403";"0";"";"Eszter Tompa";"0";NULL
"1764288";"Q4960830";"nm2880385";"1764288";"";"Brendan Canning";"0";NULL
"1767443";"Q138962195";"nm1707338";"1767443";"";"Cintia Silver";"1";NULL
"1782013";"Q138720408";"nm1036911";"1782013";"";"Silvia Sun";"1";NULL
"1786483";"Q138910949";"nm1043483";"1786483";"";"Sky Taylor";"1";NULL
"1787423";"Q138657192";"nm0628626";"1787423";"";"Kris Newz";"1";NULL
"1788193";"Q138844441";"nm0901632";"1788193";"";"Ernesto Vollrath";"0";NULL
"1790943";"Q138822292";"nm1659433";"1790943";"";"Nora Forter";"1";NULL
"1797078";"Q138721866";"nm4174439";"1797078";"";"Rachel Sellan";"0";NULL
"1797168";"Q121863458";"nm3951068";"0";"";"Johnny Wernersson";"0";NULL
"1797362";"Q138898867";"nm0232429";"1797362";"";"Lyn Donelson";"0";NULL
"1802013";"Q103830488";"nm4235889";"1802013";"";"Martha Olšrová";"0";NULL
"1808794";"Q5026647";"nm0376361";"0";"";"Camille Henderson";"0";NULL
